city,district_id,district_name,market_id,market_name,submarket_id,submarket_name,node_id,node_name,node_type,research_priority
서울특별시,JONGNO,종로구,SEOUL-JONGNO-SEOCHON-GYEONGBOK,서촌·경복궁권,SEOUL-JONGNO-SEOCHON-GYEONGBOK-SM01,경복궁 서측,SEOUL-JONGNO-SEOCHON-GYEONGBOK-SM01-N03,옥인길,street,B
서울특별시,JONGNO,종로구,SEOUL-JONGNO-SEOCHON-GYEONGBOK,서촌·경복궁권,SEOUL-JONGNO-SEOCHON-GYEONGBOK-SM01,경복궁 서측,SEOUL-JONGNO-SEOCHON-GYEONGBOK-SM01-N04,통인시장길,traditional_market,B
서울특별시,JONGNO,종로구,SEOUL-JONGNO-SEOCHON-GYEONGBOK,서촌·경복궁권,SEOUL-JONGNO-SEOCHON-GYEONGBOK-SM01,경복궁 서측,SEOUL-JONGNO-SEOCHON-GYEONGBOK-SM01-N05,통인시장,traditional_market,B
서울특별시,JONGNO,종로구,SEOUL-JONGNO-SEOCHON-GYEONGBOK,서촌·경복궁권,SEOUL-JONGNO-SEOCHON-GYEONGBOK-SM02,세종마을,,,,B
서울특별시,JONGNO,종로구,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN,동대문·창신권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01,동대문역권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01-N01,동대문,anchor,D
서울특별시,JONGNO,종로구,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN,동대문·창신권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01,동대문역권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01-N02,동묘앞,anchor,D
서울특별시,JONGNO,종로구,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN,동대문·창신권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01,동대문역권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01-N03,종로,street,D
서울특별시,JONGNO,종로구,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN,동대문·창신권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01,동대문역권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01-N04,창신길,street,D
서울특별시,JONGNO,종로구,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN,동대문·창신권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01,동대문역권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM01-N05,동대문역,station,D
서울특별시,JONGNO,종로구,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN,동대문·창신권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM02,창신동 봉제거리,,,,D
서울특별시,JONGNO,종로구,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN,동대문·창신권,SEOUL-JONGNO-DONGDAEMUN-CHANGSIN-SM03,흥인지문 북측,,,,D
서울특별시,JONGNO,종로구,SEOUL-JONGNO-BUAM-PYEONGCHANG,부암·평창권,SEOUL-JONGNO-BUAM-PYEONGCHANG-SM01,부암동 주민센터,SEOUL-JONGNO-BUAM-PYEONGCHANG-SM01-N01,경복궁(버스 연계),tourism_culture,C
서울특별시,JONGNO,종로구,SEOUL-JONGNO-BUAM-PYEONGCHANG,부암·평창권,SEOUL-JONGNO-BUAM-PYEONGCHANG-SM01,부암동 주민센터,SEOUL-JONGNO-BUAM-PYEONGCHANG-SM01-N02,창의문로,street,C
서울특별시,JONGNO,종로구,SEOUL-JONGNO-BUAM-PYEONGCHANG,부암·평창권,SEOUL-JONGNO-BUAM-PYEONGCHANG-SM01,부암동 주민센터,SEOUL-JONGNO-BUAM-PYEONGCHANG-SM01-N03,평창문화로,tourism_culture,C
서울특별시,JONGNO,종로구,SEOUL-JONGNO-BUAM-PYEONGCHANG,부암·평창권,SEOUL-JONGNO-BUAM-PYEONGCHANG-SM02,평창동 문화시설축,,,,C
서울특별시,JUNG,중구,SEOUL-JUNG-MYEONGDONG,명동권,SEOUL-JUNG-MYEONGDONG-SM01,명동길,SEOUL-JUNG-MYEONGDONG-SM01-N01,명동,anchor,A
서울특별시,JUNG,중구,SEOUL-JUNG-MYEONGDONG,명동권,SEOUL-JUNG-MYEONGDONG-SM01,명동길,SEOUL-JUNG-MYEONGDONG-SM01-N02,을지로입구,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-MYEONGDONG,명동권,SEOUL-JUNG-MYEONGDONG-SM01,명동길,SEOUL-JUNG-MYEONGDONG-SM01-N03,명동길,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-MYEONGDONG,명동권,SEOUL-JUNG-MYEONGDONG-SM01,명동길,SEOUL-JUNG-MYEONGDONG-SM01-N04,남대문로,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-MYEONGDONG,명동권,SEOUL-JUNG-MYEONGDONG-SM02,중앙로,,,,A
서울특별시,JUNG,중구,SEOUL-JUNG-MYEONGDONG,명동권,SEOUL-JUNG-MYEONGDONG-SM03,을지로입구 남측,,,,A
서울특별시,JUNG,중구,SEOUL-JUNG-EULJIRO,을지로권,SEOUL-JUNG-EULJIRO-SM01,을지로3가,SEOUL-JUNG-EULJIRO-SM01-N01,을지로3가,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-EULJIRO,을지로권,SEOUL-JUNG-EULJIRO-SM01,을지로3가,SEOUL-JUNG-EULJIRO-SM01-N02,을지로4가,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-EULJIRO,을지로권,SEOUL-JUNG-EULJIRO-SM01,을지로3가,SEOUL-JUNG-EULJIRO-SM01-N03,을지로,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-EULJIRO,을지로권,SEOUL-JUNG-EULJIRO-SM01,을지로3가,SEOUL-JUNG-EULJIRO-SM01-N04,수표로,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-EULJIRO,을지로권,SEOUL-JUNG-EULJIRO-SM02,세운상가,SEOUL-JUNG-EULJIRO-SM02-N05,세운상가축,street,A
서울특별시,JUNG,중구,SEOUL-JUNG-EULJIRO,을지로권,SEOUL-JUNG-EULJIRO-SM03,힙지로 골목,,,,A
서울특별시,JUNG,중구,SEOUL-JUNG-NAMDAEMUN,남대문권,SEOUL-JUNG-NAMDAEMUN-SM01,회현역권,SEOUL-JUNG-NAMDAEMUN-SM01-N01,회현,anchor,B
서울특별시,JUNG,중구,SEOUL-JUNG-NAMDAEMUN,남대문권,SEOUL-JUNG-NAMDAEMUN-SM01,회현역권,SEOUL-JUNG-NAMDAEMUN-SM01-N02,남대문시장길,traditional_market,B
서울특별시,JUNG,중구,SEOUL-JUNG-NAMDAEMUN,남대문권,SEOUL-JUNG-NAMDAEMUN-SM01,회현역권,SEOUL-JUNG-NAMDAEMUN-SM01-N03,퇴계로,street,B
서울특별시,JUNG,중구,SEOUL-JUNG-NAMDAEMUN,남대문권,SEOUL-JUNG-NAMDAEMUN-SM01,회현역권,SEOUL-JUNG-NAMDAEMUN-SM01-N04,남대문시장,traditional_market,B
서울특별시,JUNG,중구,SEOUL-JUNG-NAMDAEMUN,남대문권,SEOUL-JUNG-NAMDAEMUN-SM01,회현역권,SEOUL-JUNG-NAMDAEMUN-SM01-N05,회현역,station,B
서울특별시,JUNG,중구,SEOUL-JUNG-NAMDAEMUN,남대문권,SEOUL-JUNG-NAMDAEMUN-SM02,숭례문,,,,B
서울특별시,JUNG,중구,SEOUL-JUNG-DONGDAEMUN-FASHION,동대문패션타운권,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01,광희동,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01-N01,동대문역사문화공원,station,B
서울특별시,JUNG,중구,SEOUL-JUNG-DONGDAEMUN-FASHION,동대문패션타운권,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01,광희동,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01-N02,동대문,anchor,B
서울특별시,JUNG,중구,SEOUL-JUNG-DONGDAEMUN-FASHION,동대문패션타운권,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01,광희동,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01-N03,을지로,street,B
서울특별시,JUNG,중구,SEOUL-JUNG-DONGDAEMUN-FASHION,동대문패션타운권,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01,광희동,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01-N04,장충단로,street,B
서울특별시,JUNG,중구,SEOUL-JUNG-DONGDAEMUN-FASHION,동대문패션타운권,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01,광희동,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01-N05,DDP,tourism_culture,B
서울특별시,JUNG,중구,SEOUL-JUNG-DONGDAEMUN-FASHION,동대문패션타운권,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01,광희동,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01-N06,두타,anchor,B
서울특별시,JUNG,중구,SEOUL-JUNG-DONGDAEMUN-FASHION,동대문패션타운권,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01,광희동,SEOUL-JUNG-DONGDAEMUN-FASHION-SM01-N07,평화시장,traditional_market,B
서울특별시,JUNG,중구,SEOUL-JUNG-SEOULSTN,서울역권,SEOUL-JUNG-SEOULSTN-SM01,서울역 동측,SEOUL-JUNG-SEOULSTN-SM01-N01,서울역,station,C
서울특별시,JUNG,중구,SEOUL-JUNG-SEOULSTN,서울역권,SEOUL-JUNG-SEOULSTN-SM01,서울역 동측,SEOUL-JUNG-SEOULSTN-SM01-N02,세종대로,university,C
서울특별시,JUNG,중구,SEOUL-JUNG-SEOULSTN,서울역권,SEOUL-JUNG-SEOULSTN-SM01,서울역 동측,SEOUL-JUNG-SEOULSTN-SM01-N03,통일로,street,C
서울특별시,JUNG,중구,SEOUL-JUNG-SEOULSTN,서울역권,SEOUL-JUNG-SEOULSTN-SM01,서울역 동측,SEOUL-JUNG-SEOULSTN-SM01-N04,퇴계로,street,C
서울특별시,JUNG,중구,SEOUL-JUNG-SEOULSTN,서울역권,SEOUL-JUNG-SEOULSTN-SM02,서소문,,,,C
서울특별시,JUNG,중구,SEOUL-JUNG-SEOULSTN,서울역권,SEOUL-JUNG-SEOULSTN-SM03,만리동 연결축,,,,C
서울특별시,JUNG,중구,SEOUL-JUNG-CITYHALL-BUKCHANG,시청·북창권,SEOUL-JUNG-CITYHALL-BUKCHANG-SM01,서울시청,SEOUL-JUNG-CITYHALL-BUKCHANG-SM01-N01,시청,anchor,B
서울특별시,JUNG,중구,SEOUL-JUNG-CITYHALL-BUKCHANG,시청·북창권,SEOUL-JUNG-CITYHALL-BUKCHANG-SM01,서울시청,SEOUL-JUNG-CITYHALL-BUKCHANG-SM01-N02,세종대로,university,B
서울특별시,JUNG,중구,SEOUL-JUNG-CITYHALL-BUKCHANG,시청·북창권,SEOUL-JUNG-CITYHALL-BUKCHANG-SM01,서울시청,SEOUL-JUNG-CITYHALL-BUKCHANG-SM01-N03,무교로,street,B
서울특별시,JUNG,중구,SEOUL-JUNG-CITYHALL-BUKCHANG,시청·북창권,SEOUL-JUNG-CITYHALL-BUKCHANG-SM02,덕수궁,,,,B
서울특별시,JUNG,중구,SEOUL-JUNG-CITYHALL-BUKCHANG,시청·북창권,SEOUL-JUNG-CITYHALL-BUKCHANG-SM03,북창동,SEOUL-JUNG-CITYHALL-BUKCHANG-SM03-N04,북창동길,street,B
서울특별시,JUNG,중구,SEOUL-JUNG-CITYHALL-BUKCHANG,시청·북창권,SEOUL-JUNG-CITYHALL-BUKCHANG-SM04,무교동,,,,B
서울특별시,JUNG,중구,SEOUL-JUNG-SINDANG-YAKSU,신당·약수권,SEOUL-JUNG-SINDANG-YAKSU-SM01,신당동 떡볶이타운,SEOUL-JUNG-SINDANG-YAKSU-SM01-N01,신당,anchor,S
서울특별시,JUNG,중구,SEOUL-JUNG-SINDANG-YAKSU,신당·약수권,SEOUL-JUNG-SINDANG-YAKSU-SM01,신당동 떡볶이타운,SEOUL-JUNG-SINDANG-YAKSU-SM01-N03,다산로,street,S
서울특별시,JUNG,중구,SEOUL-JUNG-SINDANG-YAKSU,신당·약수권,SEOUL-JUNG-SINDANG-YAKSU-SM01,신당동 떡볶이타운,SEOUL-JUNG-SINDANG-YAKSU-SM01-N04,퇴계로,street,S
서울특별시,JUNG,중구,SEOUL-JUNG-SINDANG-YAKSU,신당·약수권,SEOUL-JUNG-SINDANG-YAKSU-SM01,신당동 떡볶이타운,SEOUL-JUNG-SINDANG-YAKSU-SM01-N05,중앙시장,traditional_market,S
서울특별시,JUNG,중구,SEOUL-JUNG-SINDANG-YAKSU,신당·약수권,SEOUL-JUNG-SINDANG-YAKSU-SM02,약수역권,SEOUL-JUNG-SINDANG-YAKSU-SM02-N02,약수,anchor,S
서울특별시,JUNG,중구,SEOUL-JUNG-SINDANG-YAKSU,신당·약수권,SEOUL-JUNG-SINDANG-YAKSU-SM02,약수역권,SEOUL-JUNG-SINDANG-YAKSU-SM02-N06,약수역,station,S
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-ITAEWON,이태원권,SEOUL-YONGSAN-ITAEWON-SM01,이태원역권,SEOUL-YONGSAN-ITAEWON-SM01-N01,이태원,anchor,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-ITAEWON,이태원권,SEOUL-YONGSAN-ITAEWON-SM01,이태원역권,SEOUL-YONGSAN-ITAEWON-SM01-N02,이태원로,street,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-ITAEWON,이태원권,SEOUL-YONGSAN-ITAEWON-SM01,이태원역권,SEOUL-YONGSAN-ITAEWON-SM01-N03,보광로,street,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-ITAEWON,이태원권,SEOUL-YONGSAN-ITAEWON-SM01,이태원역권,SEOUL-YONGSAN-ITAEWON-SM01-N04,이태원역,station,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-ITAEWON,이태원권,SEOUL-YONGSAN-ITAEWON-SM02,세계음식거리,,,,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-ITAEWON,이태원권,SEOUL-YONGSAN-ITAEWON-SM03,앤틱가구거리,,,,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HANNAM,한남권,SEOUL-YONGSAN-HANNAM-SM01,한남오거리,SEOUL-YONGSAN-HANNAM-SM01-N01,한강진,park_water_access,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HANNAM,한남권,SEOUL-YONGSAN-HANNAM-SM01,한남오거리,SEOUL-YONGSAN-HANNAM-SM01-N02,이태원로,street,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HANNAM,한남권,SEOUL-YONGSAN-HANNAM-SM01,한남오거리,SEOUL-YONGSAN-HANNAM-SM01-N03,독서당로,street,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HANNAM,한남권,SEOUL-YONGSAN-HANNAM-SM02,한남동 카페거리,,,,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HANNAM,한남권,SEOUL-YONGSAN-HANNAM-SM03,리움미술관 연결축,,,,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN,해방촌·경리단권,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01,해방촌오거리,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01-N01,녹사평,anchor,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN,해방촌·경리단권,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01,해방촌오거리,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01-N02,소월로,street,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN,해방촌·경리단권,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01,해방촌오거리,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01-N03,신흥로,street,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN,해방촌·경리단권,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01,해방촌오거리,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01-N04,회나무로,street,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN,해방촌·경리단권,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01,해방촌오거리,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM01-N05,신흥시장,traditional_market,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN,해방촌·경리단권,SEOUL-YONGSAN-HAEBANGCHON-GYEONGNIDAN-SM02,경리단길,,,,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN,용리단길·신용산권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM01,신용산역 동측,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM01-N01,신용산,anchor,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN,용리단길·신용산권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM01,신용산역 동측,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM01-N03,한강대로,park_water_access,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN,용리단길·신용산권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM01,신용산역 동측,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM01-N04,한강로,park_water_access,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN,용리단길·신용산권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM02,용리단길,,,,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN,용리단길·신용산권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM03,삼각지역권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM03-N02,삼각지,anchor,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN,용리단길·신용산권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM03,삼각지역권,SEOUL-YONGSAN-YONGLIDAN-SINYONGSAN-SM03-N05,삼각지역,station,A
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGSANSTN,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01-N01,용산,anchor,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGSANSTN,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01-N02,한강대로,park_water_access,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGSANSTN,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01-N03,청파로,street,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGSANSTN,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01-N04,용산역,station,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGSANSTN,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM01-N05,아이파크몰,shopping,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-YONGSANSTN,용산역권,SEOUL-YONGSAN-YONGSANSTN-SM02,전자상가,,,,B
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG,남영·숙대권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01,남영역권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01-N01,남영,anchor,S
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG,남영·숙대권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01,남영역권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01-N03,한강대로,park_water_access,S
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG,남영·숙대권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01,남영역권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01-N04,청파로,street,S
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG,남영·숙대권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01,남영역권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01-N05,남영역,station,S
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG,남영·숙대권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01,남영역권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM01-N06,숙명여대 정문,university,S
서울특별시,YONGSAN,용산구,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG,남영·숙대권,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM02,숙대입구,SEOUL-YONGSAN-NAMYEONG-SOOKMYUNG-SM02-N02,숙대입구,university,S
